Model Category,Display Name,Asset tag,Fixed Asset Number,Location Name,PO number,Supplier,Status,Substate,Purchase date,Receipt date,Warranty end date,Retired date,Scheduled retirement,Management
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-YYGFM01,60010003110,BD HO Dhaka/BD REMOTE,4556977474,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,2024-12-30 00:00:00,2025-12-27 00:00:00,,2025-12-27 00:00:00,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-2FY8XHH,Consumable-Headset,BD PL Sreepur/BD PL SREEPUR B1 F00  PRODUCTION,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-2GSK8J2,Consumable-Headset,BD HO Dhaka/4004679 LEVEL-4,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,2025-12-27 00:00:00,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-38UXGS8,Consumable-Headset,BD HO Dhaka/6004679 LEVEL-6,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-3PKZ4NL,Consumable-Headset,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-8RNND2Y,Consumable-Headset,BD HO Dhaka/BD REMOTE,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-95ZSJQY,Consumable-Headset,BD HO Dhaka/5004679 LEVEL-5,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-9Z72PZG,Consumable-Headset,BD HO Dhaka/6004679 LEVEL-6,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-C2UIS23,Consumable-Headset,BD HO Dhaka/4034679 LEVEL-4 COMMON WORKSTATION AREA,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-DQ4H341,Consumable-Headset,BD HO Dhaka/5004679 LEVEL-5,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-F4P8MZM,Consumable-Headset,BD PL Sreepur/BD PL SREEPUR B1 F00  PRODUCTION,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-GL7TVA2,Consumable-Headset,BD HO Dhaka/BD REMOTE,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-GYNY94I,Consumable-Headset,BD HO Dhaka/BD REMOTE,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-H26NNIE,Consumable-Headset,BD PL Sreepur/BD PL SREEPUR B1 F00 SUPPLY CHAIN,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-JT7T2T6,Consumable-Headset,BD HO Dhaka/6004679 LEVEL-6,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-KLM9G0H,Consumable-Headset,BD HO Dhaka/BD REMOTE,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-KR6VTB9,Consumable-Headset,BD PL Sreepur/BD PL SREEPUR B1 F00 FINACE AND CONTROL,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-PA7H47V,Consumable-Headset,BD HO Dhaka/6004679 LEVEL-6,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-Q9701SP,Consumable-Headset,BD HO Dhaka/5004679 LEVEL-5,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Facilities Headset,LENOVO 100 STEREO USB HEADSET,BD10-TFDY9P8,Consumable-Headset,BD HO Dhaka/6004679 LEVEL-6,4557000931,Thakral Infromation Systems,In use,"",2022-12-28 00:00:00,,2025-12-27 00:00:00,,,9 - MANAGED
Computer Laptop,LENOVO ThinkPad X13 Yoga Gen 2,BD10-0ZCI326,60010002989,BD HO Dhaka/5004679 LEVEL-5,4557056623,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Laptop,LENOVO ThinkPad X13 Yoga Gen 2,BD10-PX22K8Q,60010002987,BD HO Dhaka/6004679 LEVEL-6,4557056623,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-10-29 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Laptop,LENOVO ThinkPad X13 Yoga Gen 2,BD10-THRGY41,60010002988,BD HO Dhaka/6014679 LEVEL-6 MANAGING DIRECTOR OFFICE,4557056623,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-01HWNXJ,60010003008,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,defective,2022-12-12 00:00:00,2024-12-26 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-07GP9U0,60010002997,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-0SNYQN3,60010003030,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-02-27 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-1H737L8,60010003012,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-30 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-1T7XGOR,60010003023,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556977474,Thakral Information Systems Private Limi,In stock,pending_repair,2022-12-12 00:00:00,2025-02-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,0 - UNMANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-46ZUZZ0,60010002994,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-6KZ17BT,60010003038,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-6UJN8ND,60010002995,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-9NPD3KC,60010003011,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-04-16 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-9PUBAP3,60010002993,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-10-01 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-ADS6495,60010003018,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-CITR08K,60010003042,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-02-11 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-EZ9PHO9,60010003013,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2024-12-12 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-G5H4G95,60010003028,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-01-04 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-MR6D35U,60010003041,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-02-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-Q5CED3R,60010003036,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-01-28 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-SU81D4J,60010003021,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In stock,available,2022-12-12 00:00:00,2025-01-20 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-0KL7I7K,60010002996,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-0QDQ9ZD,60010003026,BD HO Dhaka/5004679 LEVEL-5,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-0Y1A1ZI,60010003024,BD PL Sreepur/SREEPUR FACTORY IF BULK PLANT,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-26 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-209YMJE,60010003020,BD PL Sreepur/BD PL SREEPUR B1 F00 PPP PLANT,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-02-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-27S60RS,60010003004,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-18 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-2VM41IO,60010002992,BD PL Sreepur/BD PL SREEPUR B1 F00 BD FAC DRY MIXING ROOM,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-02-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-43JSN30,60010003015,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-4YZM3JZ,60010003014,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-06 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-5KMH1J1,60010003001,BD PL Sreepur/BD PL SREEPUR B1 F00  PRODUCTION,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2025-01-22 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-5OUHS5N,60010003037,BD PL Sreepur/SREEPUR FACTORY IF BULK PLANT,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-6BA9UH0,60010003033,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-20 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-6G1PIHM,60010003035,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2025-03-21 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-792CQMY,60010003029,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-A8BF74F,60010003010,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2024-12-11 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-APX2F78,60010003003,BD HO Dhaka/6004679 LEVEL-6,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-30 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-BDT772N,60010003039,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-28 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,0 - UNMANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-DNK956U,60010002998,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-DS82RCQ,60010003000,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-20 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-EEVJ3Q5,60010003009,BD HO Dhaka/5004679 LEVEL-5,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-30 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-G8NC4KB,60010003025,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-26 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-MA708PJ,60010003034,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-20 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-N1046B2,60010003019,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-06 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-N75CNEL,60010002991,BD HO Dhaka/BD REMOTE,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-NK7ZRB7,60010003031,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-28 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-QFZH69I,60010003006,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-28 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-R839B08,60010003005,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2024-12-31 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-S4J9E8R,60010003017,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-28 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-SF73166,60010003007,BD HO Dhaka/4024679 LEVEL-4 HR AREA,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2025-02-10 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-T1M9WDN,60010002990,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2025-02-27 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-TM7O47R,60010003032,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-06 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-TQL7P0V,60010003002,BD PL Sreepur/BD PL SREEPUR B1 F00 NESCAFE FILLING ROOM,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-02-13 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-UG8PB4D,60010003044,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-06 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-VB73SWE,60010003040,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-09 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-VRG005Z,60010003022,BD HO Dhaka/5004679 LEVEL-5,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-18 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-WDWU04C,60010003016,BD HO Dhaka/5004679 LEVEL-5,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2024-12-12 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-Y5ZFI8E,60010003043,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-06 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable Gen 1,BD10-YAKAJ64,60010002999,BD HO Dhaka/4004679 LEVEL-4,4556977474,Thakral Information Systems Private Limi,In use,"",2022-12-12 00:00:00,2025-06-24 00:00:00,2025-12-12 00:00:00,,2026-12-27 00:00:00,9 - MANAGED
Computer Tablet,LENOVO ThinkPad X12 Detachable,BD10-ZQD82FX,60010003027,BD PL Sreepur/BD PL SREEPUR B1 F00 DRY FILLING AREA,4556977474,Thakral Information Systems Private Limi,In use,shared,2022-12-12 00:00:00,2025-01-02 00:00:00,2025-12-12 00:00:00,,2025-12-12 00:00:00,9 - MANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-1WBG4AZ,60010002848,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2025-03-04 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-2Y0F6QK,60010002823,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,available,2022-01-11 00:00:00,2025-06-03 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-3ZXO4P4,60010002847,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2022-01-11 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-73XMFLX,60010002791,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-7E2INLP,60010002844,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2025-02-27 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-82LSYPR,60010002799,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,defective,2022-01-11 00:00:00,2025-04-21 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-8GTIT02,60010002851,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2024-11-28 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-97K3TBY,60010002843,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2024-12-15 00:00:00,2024-12-05 00:00:00,,2025-05-12 00:00:00,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-A1ULX92,60010002795,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,defective,2022-01-11 00:00:00,2022-01-11 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-FQPWB86,60010002840,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2024-10-22 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-G04RLSH,60010002810,BD HO Dhaka/6004679 LEVEL-6,4555598836,Thakral Information System,In stock,defective,2022-01-11 00:00:00,2025-04-14 00:00:00,2024-12-05 00:00:00,,2025-05-12 00:00:00,0 - UNMANAGED
Computer Laptop,LENOVO ThinkPad T14 Gen 2 (Intel),BD10-ILV7U50,60010002853,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4555598836,Thakral Information System,In stock,pending_disposal,2022-01-11 00:00:00,2022-01-11 00:00:00,2024-12-05 00:00:00,,,0 - UNMANAGED
